t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
0.0010,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
0.0026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.0136,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
0.0228,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
0.0331,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
0.0430,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
0.0529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.0633,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.0729,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.0830,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.0934,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9081
0.1035,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9081
0.1133,approaching,0.0000,0.2095,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0016,179.9081
0.1234,approaching,0.0000,0.2205,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0016,179.9081
0.1335,approaching,0.0000,0.2310,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0021,179.9080
0.1434,approaching,0.0000,0.2410,0.2037,0.0000,0.0000,0.0000,179.9981,-0.0021,179.9080
0.1544,approaching,0.0000,0.2505,0.2117,0.0000,0.0000,0.0000,179.9981,-0.0021,179.9080
0.1633,approaching,0.0000,0.2595,0.2193,0.0000,0.0000,0.0000,179.9983,-0.0017,179.9080
0.1732,approaching,0.0000,0.2680,0.2265,0.0000,0.0000,0.0000,179.9984,-0.0014,179.9079
0.1835,approaching,0.0000,0.2761,0.2334,0.0000,0.0000,0.0000,179.9984,-0.0014,179.9079
0.1942,approaching,0.0000,0.2838,0.2399,0.0000,0.0000,0.0000,179.9991,0.0001,179.9079
0.2031,approaching,0.0000,0.2912,0.2461,0.0000,0.0000,0.0000,179.9992,0.0004,179.9082
0.2137,approaching,0.0000,0.2981,0.2520,0.0000,0.0000,0.0000,179.9992,0.0004,179.9082
0.2236,approaching,0.0000,0.3047,0.2576,0.0000,0.0000,0.0000,179.9992,0.0004,179.9082
0.2333,approaching,0.0000,0.3110,0.2629,0.0000,0.0000,0.0000,179.9989,-0.0003,179.9078
0.2438,approaching,0.0000,0.3170,0.2679,0.0000,0.0000,0.0000,179.9989,-0.0003,179.9078
0.2534,approaching,0.0000,0.3227,0.2727,0.0000,0.0000,0.0000,179.9991,0.0002,179.9077
0.2635,approaching,0.0000,0.3281,0.2773,0.0000,0.0000,0.0000,179.9990,-0.0000,179.9077
0.2747,approaching,0.0000,0.3332,0.2816,0.0000,0.0000,0.0000,179.9990,-0.0000,179.9077
0.2833,approaching,0.0000,0.3380,0.2857,0.0000,0.0000,0.0000,179.9991,0.0003,179.9077
0.2936,approaching,0.0000,0.3427,0.2896,0.0000,0.0000,0.0000,179.9995,0.0012,179.9076
0.3037,approaching,0.0000,0.3471,0.2933,0.0000,0.0000,0.0000,179.9995,0.0012,179.9076
0.3134,approaching,0.0000,0.3512,0.2968,0.0000,0.0000,0.0000,179.9998,0.0019,179.9076
0.3235,approaching,0.0000,0.3552,0.3002,0.0000,0.0000,0.0000,179.9994,0.0011,179.9076
0.3336,approaching,0.0000,0.3589,0.3034,0.0000,0.0000,0.0000,179.9994,0.0011,179.9076
0.3438,approaching,0.0000,0.3625,0.3064,0.0000,0.0000,0.0000,179.9991,0.0004,179.9075
0.3532,approaching,0.0000,0.3659,0.3093,0.0000,0.0000,0.0000,179.9984,-0.0013,179.9075
0.3638,approaching,0.0000,0.3691,0.3120,0.0000,0.0000,0.0000,179.9984,-0.0013,179.9075
0.3735,approaching,0.0000,0.3722,0.3146,0.0000,0.0000,0.0000,179.9983,-0.0015,179.9075
0.3834,approaching,0.0000,0.3751,0.3170,0.0000,0.0000,0.0000,179.9989,-0.0000,179.9074
0.3937,approaching,0.0000,0.3779,0.3194,0.0000,0.0000,0.0000,179.9989,-0.0000,179.9074
0.4039,approaching,0.0000,0.3805,0.3216,0.0000,0.0000,0.0000,179.9993,0.0009,179.9074
0.4132,approaching,0.0000,0.3830,0.3237,0.0000,0.0000,0.0000,179.9994,0.0012,179.9073
0.4231,approaching,0.0000,0.3854,0.3257,0.0000,0.0000,0.0000,179.9994,0.0012,179.9073
0.4337,approaching,0.0000,0.3876,0.3276,0.0000,0.0000,0.0000,179.9993,0.0008,179.9073
0.4433,approaching,0.0000,0.3898,0.3294,0.0000,0.0000,0.0000,179.9989,0.0002,179.9073
0.4536,approaching,0.0000,0.3918,0.3311,0.0000,0.0000,0.0000,179.9989,0.0002,179.9073
0.4635,approaching,0.0000,0.3937,0.3328,0.0000,0.0000,0.0000,179.9991,0.0004,179.9072
0.4733,approaching,0.0000,0.3956,0.3343,0.0000,0.0000,0.0000,179.9986,-0.0006,179.9077
0.4837,approaching,0.0000,0.3973,0.3358,0.0000,0.0000,0.0000,179.9986,-0.0006,179.9077
0.4934,approaching,0.0000,0.3990,0.3372,0.0000,0.0000,0.0000,179.9990,0.0002,179.9077
0.5035,approaching,0.0000,0.4005,0.3385,0.0000,0.0000,0.0000,179.9989,0.0002,179.9077
0.5133,approaching,0.0000,0.4020,0.3398,0.0000,0.0000,0.0000,179.9989,0.0002,179.9077
0.5236,approaching,0.0000,0.4035,0.3410,0.0000,0.0000,0.0000,179.9989,0.0002,179.9077
0.5332,approaching,0.0000,0.4048,0.3421,0.0000,0.0000,0.0000,179.9987,-0.0003,179.9076
0.5435,approaching,0.0000,0.4061,0.3432,0.0000,0.0000,0.0000,179.9987,-0.0003,179.9076
0.5534,approaching,0.0000,0.4073,0.3442,0.0000,0.0000,0.0000,179.9984,-0.0009,179.9076
0.5634,approaching,0.0000,0.4085,0.3452,0.0000,0.0000,0.0000,179.9987,-0.0001,179.9081
0.5735,approaching,0.0000,0.4096,0.3461,0.0000,0.0000,0.0000,179.9987,-0.0001,179.9081
0.5837,approaching,0.0000,0.4106,0.3470,0.0000,0.0000,0.0000,179.9985,-0.0007,179.9081
0.5932,approaching,0.0000,0.4116,0.3479,0.0000,0.0000,0.0000,179.9988,-0.0000,179.9081
0.6035,approaching,0.0000,0.4125,0.3487,0.0000,0.0000,0.0000,179.9988,-0.0000,179.9081
0.6137,approaching,0.0000,0.4134,0.3494,0.0000,0.0000,0.0000,179.9986,-0.0004,179.9080
0.6232,approaching,0.0000,0.4143,0.3501,0.0000,0.0000,0.0000,179.9987,-0.0001,179.9080
0.6336,approaching,0.0000,0.4151,0.3508,0.0000,0.0000,0.0000,179.9987,-0.0001,179.9080
0.6436,approaching,0.0000,0.4159,0.3515,0.0000,0.0000,0.0000,179.9988,-0.0000,179.9079
0.6534,approaching,0.0000,0.4166,0.3521,0.0000,0.0000,0.0000,179.9988,0.0001,179.9079
0.6634,approaching,0.0000,0.4173,0.3527,0.0000,0.0000,0.0000,179.9988,0.0001,179.9079
0.6734,approaching,0.0000,0.4179,0.3532,0.0000,0.0000,0.0000,179.9988,0.0002,179.9079
0.6831,approaching,0.0000,0.4186,0.3538,0.0000,0.0000,0.0000,179.9989,0.0003,179.9084
0.6936,approaching,0.0000,0.4192,0.3543,0.0000,0.0000,0.0000,179.9989,0.0003,179.9084
0.7026,approaching,0.0000,0.4197,0.3547,0.0000,0.0000,0.0000,179.9990,0.0006,179.9084
0.7128,approaching,0.0000,0.4203,0.3552,0.0000,0.0000,0.0000,179.9989,0.0004,179.9083
0.7233,approaching,0.0000,0.4208,0.3556,0.0000,0.0000,0.0000,179.9989,0.0004,179.9083
0.7336,approaching,0.0000,0.4212,0.3560,0.0000,0.0000,0.0000,179.9990,0.0006,179.9083
0.7433,approaching,0.0000,0.4217,0.3564,0.0000,0.0000,0.0000,179.9992,0.0012,179.9082
0.7537,approaching,0.0000,0.4221,0.3568,0.0000,0.0000,0.0000,179.9992,0.0012,179.9082
0.7635,approaching,0.0000,0.4226,0.3571,0.0000,0.0000,0.0000,179.9990,0.0007,179.9082
0.7736,approaching,0.0000,0.4229,0.3575,0.0000,0.0000,0.0000,179.9989,0.0006,179.9082
0.7839,approaching,0.0000,0.4233,0.3578,0.0000,0.0000,0.0000,179.9989,0.0006,179.9082
0.7935,approaching,0.0000,0.4237,0.3581,0.0000,0.0000,0.0000,179.9994,0.0003,179.9081
0.8036,approaching,0.0000,0.4240,0.3584,0.0000,0.0000,0.0000,179.9997,0.0010,179.9081
0.8140,approaching,0.0000,0.4243,0.3586,0.0000,0.0000,0.0000,179.9997,0.0010,179.9081
0.8235,approaching,0.0000,0.4246,0.3589,0.0000,0.0000,0.0000,179.9995,0.0006,179.9081
0.8332,approaching,0.0000,0.4249,0.3591,0.0000,0.0000,0.0000,179.9996,0.0007,179.9086
0.8433,approaching,0.0000,0.4252,0.3594,0.0000,0.0000,0.0000,179.9996,0.0007,179.9086
0.8532,approaching,0.0000,0.4255,0.3596,0.0000,0.0000,0.0000,179.9994,0.0003,179.9085
0.8632,approaching,0.0000,0.4257,0.3598,0.0000,0.0000,0.0000,179.9993,0.0001,179.9085
0.8734,approaching,0.0000,0.4260,0.3600,0.0000,0.0000,0.0000,179.9993,0.0001,179.9085
0.8834,approaching,0.0000,0.4262,0.3602,0.0000,0.0000,0.0000,179.9991,-0.0003,179.9085
0.8932,approaching,0.0000,0.4264,0.3604,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9084
0.9038,approaching,0.0000,0.4266,0.3605,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9084
0.9134,approaching,0.0000,0.4268,0.3607,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9084
0.9233,approaching,0.0000,0.4270,0.3609,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9084
0.9337,approaching,0.0000,0.4271,0.3610,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9084
0.9433,approaching,0.0000,0.4273,0.3611,0.0000,0.0000,0.0000,179.9990,-0.0004,179.9084
0.9534,approaching,0.0000,0.4275,0.3613,0.0000,0.0000,0.0000,179.9987,-0.0011,179.9083
0.9635,approaching,0.0000,0.4276,0.3614,0.0000,0.0000,0.0000,179.9987,-0.0011,179.9083
0.9734,approaching,0.0000,0.4277,0.3615,0.0000,0.0000,0.0000,179.9990,-0.0003,179.9083
0.9831,approaching,0.0000,0.4053,0.3428,0.0000,0.0000,0.0000,179.9997,0.0011,179.9082
0.9936,approaching,0.0000,0.3842,0.3252,0.0000,0.0000,0.0000,179.9997,0.0011,179.9082
1.0032,approaching,0.0000,0.3643,0.3084,0.0000,0.0000,0.0000,179.9997,0.0013,179.9082
1.0133,approaching,0.0000,0.3451,0.2922,0.0000,0.0000,0.0000,179.9995,0.0007,179.9082
1.0237,approaching,0.0000,0.3270,0.2772,0.0000,0.0000,0.0000,179.9995,0.0007,179.9082
1.0327,approaching,0.0000,0.3100,0.2627,0.0000,0.0000,0.0000,179.9988,-0.0007,179.9081
1.0426,approaching,0.0000,0.2936,0.2488,0.0000,0.0000,0.0000,179.9987,-0.0009,179.9081
1.0527,approaching,0.0000,0.2781,0.2359,0.0000,0.0000,0.0000,179.9987,-0.0009,179.9081
1.0637,approaching,0.0000,0.2636,0.2235,0.0000,0.0000,0.0000,179.9995,0.0010,179.9081
1.0728,approaching,0.0000,0.2492,0.2113,0.0000,0.0000,0.0000,179.9996,0.0011,179.9080
1.0827,approaching,0.0000,0.2351,0.0000,0.0000,0.0000,0.0000,179.9996,0.0011,179.9080
1.0927,approaching,0.0000,0.2222,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9080
1.1035,approaching,0.0000,0.2097,0.0000,0.0000,0.0000,0.0000,179.9992,0.0002,179.9079
1.1131,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0002,179.9079
1.1230,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9079
1.1327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0004,179.9079
1.1426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0004,179.9079
1.1534,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0002,179.9079
1.1626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0005,179.9078
1.1728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0005,179.9078
1.1826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0002,179.9078
1.1929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0006,179.9081
1.2027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0006,179.9081
1.2126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0003,179.9081
1.2231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0009,179.9080
1.2329,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0009,179.9080
1.2434,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0004,179.9080
1.2526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0007,179.9079
1.2627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0007,179.9079
1.2728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0007,179.9079
1.2834,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0003,179.9079
1.2927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0003,179.9079
1.3027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0003,179.9079
1.3126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0009,179.9078
1.3233,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0009,179.9078
1.3328,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0006,179.9083
1.3426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0004,179.9083
1.3527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0004,179.9083
1.3628,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0003,179.9083
1.3737,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,0.0001,179.9082
1.3827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,0.0001,179.9082
1.3927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0006,179.9082
1.4027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0008,179.9082
1.4133,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0008,179.9082
1.4227,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0014,179.9081
1.4326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9086
1.4427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9086
1.4529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0011,179.9086
1.4627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0002,179.9086
1.4726,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0002,179.9086
1.4827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0003,179.9085
1.4926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0004,179.9085
1.5033,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0004,179.9085
1.5128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9084
1.5229,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9084
1.5327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9084
1.5427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0002,179.9084
1.5528,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0000,179.9084
1.5636,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0000,179.9084
1.5733,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0012,179.9083
1.5826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9083
1.5926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9083
1.6047,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0011,179.9082
1.6126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0010,179.9082
1.6227,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0010,179.9082
1.6327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0023,179.9082
1.6429,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0023,179.9082
1.6528,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0023,179.9082
1.6626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0023,179.9082
1.6729,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0016,179.9081
1.6827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0016,179.9081
1.6932,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9086
1.7026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9086
1.7130,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9086
1.7226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9085
1.7334,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0016,179.9085
1.7431,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0016,179.9085
1.7529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9084
1.7626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9084
1.7727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9084
1.7830,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0004,179.9084
1.7928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0000,179.9083
1.8031,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0000,179.9083
1.8129,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9083
1.8231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0007,179.9083
1.8327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0007,179.9083
1.8428,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9082
1.8526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0004,179.9082
1.8628,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0004,179.9082
1.8736,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0001,179.9082
1.8826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0010,179.9081
1.8929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0010,179.9081
1.9027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0008,179.9081
1.9139,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0005,179.9081
1.9229,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0005,179.9081
1.9328,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9080
1.9426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0008,179.9080
1.9530,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0008,179.9080
1.9627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9079
1.9727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9079
1.9826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9079
1.9927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9079
2.0033,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9084
2.0127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9084
2.0226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0004,179.9084
2.0326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0004,179.9084
2.0432,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0004,179.9084
2.0549,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0011,179.9083
2.0626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0011,179.9083
2.0727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0011,179.9083
2.0838,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9079
2.0929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9079
2.1028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9079
2.1128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0001,179.9078
2.1228,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9078
2.1326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9078
2.1433,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0010,179.9081
2.1527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0017,179.9081
2.1628,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0017,179.9081
2.1727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0022,179.9086
2.1828,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0017,179.9086
2.1929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0017,179.9086
2.2027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0012,179.9085
2.2126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9982,-0.0020,179.9085
2.2227,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9982,-0.0020,179.9085
2.2338,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0016,179.9085
2.2426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0022,179.9084
2.2526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0022,179.9084
2.2627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0009,179.9084
2.2730,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0021,179.9083
2.2827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9981,-0.0021,179.9083
2.2927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9985,-0.0012,179.9083
2.3026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9083
2.3127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9083
2.3238,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0006,179.9082
2.3326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9082
2.3426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9082
2.3527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0009,179.9082
2.3632,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0000,179.9081
2.3732,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0000,179.9081
2.3826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9081
2.3926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9080
2.4028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9080
2.4129,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9080
2.4228,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0000,179.9080
2.4330,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0000,179.9080
2.4426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0004,179.9080
2.4529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9079
2.4628,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9079
2.4732,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0004,179.9079
2.4826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0004,179.9079
2.4928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0004,179.9079
2.5030,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0003,179.9078
2.5126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9078
2.5228,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9078
