t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
2.5088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0918,179.9102
2.5194,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0918,179.9102
2.5311,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0923,179.9102
2.5397,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0924,179.9102
2.5488,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0924,179.9102
2.5592,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0922,179.9102
2.5691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0919,179.9101
2.5796,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0919,179.9101
2.5900,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0908,179.9105
2.5989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0915,179.9104
2.6089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0915,179.9104
2.6202,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9104
2.6294,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0914,179.9104
2.6389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0914,179.9104
2.6502,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0913,179.9100
2.6588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0912,179.9100
2.6688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0912,179.9100
2.6804,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9099
2.6891,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0912,179.9099
2.6991,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0912,179.9099
2.7095,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0908,179.9099
2.7188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9099
2.7295,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9099
2.7390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9099
2.7490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0904,179.9099
2.7603,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0904,179.9099
2.7689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0908,179.9098
2.7797,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9098
2.7894,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9098
2.7988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0910,179.9098
2.8093,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0907,179.9098
2.8188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0907,179.9098
2.8294,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0904,179.9097
2.8390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0900,179.9097
2.8492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0900,179.9097
2.8589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0904,179.9097
2.8692,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0905,179.9096
2.8798,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0905,179.9096
2.8888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9096
2.8993,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0915,179.9096
2.9089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0915,179.9096
2.9189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0906,179.9096
2.9311,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0903,179.9101
2.9393,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0903,179.9101
2.9489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0905,179.9101
2.9594,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9100
2.9691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9100
2.9800,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0915,179.9100
2.9892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0918,179.9100
2.9989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0918,179.9100
3.0089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0907,179.9100
3.0198,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9105
3.0304,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9105
3.0391,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9105
3.0491,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0914,179.9105
3.0603,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0914,179.9105
3.0690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0910,179.9104
3.0792,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9108
3.0917,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0909,179.9108
3.0989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9108
3.1088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9108
3.1197,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0911,179.9108
3.1293,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0914,179.9107
3.1393,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9107
3.1492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9107
3.1588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0915,179.9107
3.1691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0916,179.9106
3.1796,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0916,179.9106
3.1895,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0908,179.9106
3.1989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0912,179.9106
3.2088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0912,179.9106
3.2188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0913,179.9106
3.2288,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0913,179.9102
3.2395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0913,179.9102
3.2490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0915,179.9102
3.2590,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0913,179.9111
3.2692,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0913,179.9111
3.2791,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0915,179.9110
3.2900,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0922,179.9110
3.2993,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0922,179.9110
3.3089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0917,179.9110
3.3190,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0919,179.9106
3.3291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0919,179.9106
3.3396,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0921,179.9106
3.3492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9105
3.3594,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9105
3.3690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9105
3.3801,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0909,179.9105
3.3894,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0909,179.9105
3.3992,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0908,179.9105
3.4097,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9108
3.4189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9108
3.4305,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0915,179.9108
3.4390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0921,179.9108
3.4493,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0921,179.9108
3.4605,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0923,179.9107
3.4689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0917,179.9107
3.4789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0917,179.9107
3.4901,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.4991,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.5089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.5192,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0903,179.9103
3.5289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.5390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.5497,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0908,179.9102
3.5590,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0907,179.9102
3.5701,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0907,179.9102
3.5790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9102
3.5889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9105
3.5992,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9105
3.6092,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0914,179.9105
3.6204,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0914,179.9105
3.6291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0914,179.9105
3.6391,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0916,179.9104
3.6504,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0915,179.9104
3.6593,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0915,179.9104
3.6691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0907,179.9104
3.6791,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0905,179.9104
3.6892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0905,179.9104
3.6992,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0907,179.9104
3.7100,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0910,179.9103
3.7188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0910,179.9103
3.7289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9103
3.7401,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.7496,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0911,179.9103
3.7589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0914,179.9099
3.7689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0921,179.9099
3.7790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0921,179.9099
3.7895,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9102
3.7993,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0913,179.9098
3.8089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0913,179.9098
3.8202,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0910,179.9098
3.8288,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0908,179.9098
3.8389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0908,179.9098
3.8492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9097
3.8589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9097
3.8698,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0912,179.9097
3.8789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0909,179.9097
3.8889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0903,179.9097
3.9012,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0903,179.9097
3.9101,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0912,179.9097
3.9188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0913,179.9100
3.9288,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0913,179.9100
3.9405,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0919,179.9100
3.9492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9099
3.9594,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9099
3.9688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0917,179.9099
3.9789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0920,179.9099
3.9888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0920,179.9099
3.9995,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0919,179.9099
4.0096,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9104
4.0189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9104
4.0289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9104
4.0388,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9104
4.0490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9104
4.0593,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0917,179.9103
4.0688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0916,179.9103
4.0795,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0916,179.9103
4.0889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9103
4.0989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0922,179.9103
4.1098,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0922,179.9103
4.1188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0920,179.9108
4.1290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0919,179.9108
4.1405,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0919,179.9108
4.1489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9107
4.1593,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0922,179.9107
4.1690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0922,179.9107
4.1789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0918,179.9107
4.1901,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0915,179.9107
4.1994,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0915,179.9107
4.2095,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9106
4.2188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0920,179.9106
4.2289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0920,179.9106
4.2389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9106
4.2491,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9106
4.2613,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9106
4.2694,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0915,179.9111
4.2789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9111
4.2894,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9111
4.2988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0912,179.9111
4.3088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9111
4.3193,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9111
4.3289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9110
4.3395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0904,179.9110
4.3491,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0904,179.9110
4.3593,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9110
4.3695,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0902,179.9109
4.3801,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0902,179.9109
4.3904,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0908,179.9109
4.3990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9109
4.4092,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9109
4.4199,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0909,179.9109
4.4290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0912,179.9108
4.4389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0912,179.9108
4.4493,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9108
4.4589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9108
4.4693,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9108
4.4804,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9108
4.4888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0905,179.9108
4.4989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0905,179.9108
4.5090,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0904,179.9107
4.5192,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0908,179.9107
4.5291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0908,179.9107
4.5394,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0916,179.9107
4.5489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9107
4.5589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9107
4.5695,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9106
4.5807,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9106
4.5902,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9106
4.5988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0910,179.9106
4.6091,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9106
4.6189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9106
4.6312,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9106
4.6390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0900,179.9105
4.6490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0900,179.9105
4.6588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9707,-0.0901,179.9105
4.6698,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0903,179.9105
4.6791,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0903,179.9105
4.6908,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0907,179.9104
4.6990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9104
4.7088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0913,179.9104
4.7189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9104
4.7289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9104
4.7412,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0911,179.9104
4.7492,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0914,179.9104
4.7589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9103
4.7691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9103
4.7794,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0919,179.9103
4.7899,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0921,179.9103
4.7991,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0921,179.9103
4.8090,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0923,179.9103
4.8195,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0923,179.9102
4.8292,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0923,179.9102
4.8394,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0917,179.9102
4.8489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9102
4.8605,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9102
4.8689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0920,179.9102
4.8789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0926,179.9101
4.8902,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0926,179.9101
4.8994,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0925,179.9101
4.9093,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0922,179.9101
4.9193,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0922,179.9101
4.9288,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9100
4.9395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9100
4.9497,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9100
4.9591,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0916,179.9100
4.9692,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9100
4.9809,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9100
4.9892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0915,179.9100
4.9997,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0915,179.9100
5.0091,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0915,179.9100
5.0192,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9099
