t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
0.4163,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0010,179.9079
0.4262,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0000,179.9075
0.4357,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0013,179.9074
0.4459,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0013,179.9074
0.4558,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0013,179.9079
0.4656,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0013,179.9079
0.4766,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0013,179.9079
0.4862,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9985,-0.0013,179.9088
0.4960,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0012,179.9087
0.5062,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0012,179.9087
0.5165,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0008,179.9087
0.5266,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0023,179.9092
0.5362,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0023,179.9092
0.5461,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9993,0.0039,179.9091
0.5559,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0007,179.9091
0.5663,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0007,179.9091
0.5760,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0017,179.9090
0.5859,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9985,-0.0008,179.9090
0.5960,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9985,-0.0008,179.9090
0.6059,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9090
0.6158,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0001,179.9089
0.6261,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0001,179.9089
0.6361,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0013,179.9089
0.6461,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9088
0.6559,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9088
0.6662,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0008,179.9084
0.6759,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0006,179.9087
0.6863,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0006,179.9087
0.6960,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0020,179.9087
0.7059,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9086
0.7159,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9086
0.7259,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0005,179.9086
0.7357,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0017,179.9086
0.7459,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0017,179.9086
0.7559,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,0.0023,179.9085
0.7659,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0017,179.9085
0.7763,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0017,179.9085
0.7858,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0017,179.9085
0.7956,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0013,179.9084
0.8068,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0013,179.9084
0.8160,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0010,179.9084
0.8258,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0005,179.9083
0.8360,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0005,179.9083
0.8460,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0010,179.9083
0.8558,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0001,179.9082
0.8660,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0001,179.9082
0.8761,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0010,179.9082
0.8859,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9081
0.8961,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9081
0.9064,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9081
0.9159,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0002,179.9081
0.9265,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0002,179.9081
0.9359,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0007,179.9080
0.9461,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0007,179.9080
0.9560,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0007,179.9080
0.9659,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0016,179.9079
0.9756,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9996,0.0026,179.9079
0.9857,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9996,0.0026,179.9079
0.9956,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9995,0.0029,179.9079
1.0056,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0013,179.9084
1.0154,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0013,179.9084
1.0254,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0013,179.9083
1.0352,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0011,179.9082
1.0453,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0011,179.9082
1.0558,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0016,179.9082
1.0653,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0009,179.9082
1.0753,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0009,179.9082
1.0854,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0021,179.9081
1.0953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,0.0012,179.9081
1.1053,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,0.0012,179.9081
1.1155,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0003,179.9080
1.1253,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9080
1.1354,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9080
1.1452,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9080
1.1552,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0011,179.9085
1.1658,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0011,179.9085
1.1754,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0011,179.9085
1.1852,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0009,179.9084
1.1954,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0009,179.9084
1.2056,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0004,179.9084
1.2155,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0020,179.9080
1.2256,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0020,179.9080
1.2357,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9994,0.0029,179.9083
1.2453,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0003,179.9082
1.2554,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0003,179.9082
1.2654,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0006,179.9082
1.2752,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9081
1.2854,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9081
1.2955,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0011,179.9086
1.3055,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0024,179.9086
1.3156,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0024,179.9086
1.3257,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0007,179.9086
1.3353,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9085
1.3454,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9085
1.3554,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0007,179.9088
1.3655,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0008,179.9088
1.3753,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0008,179.9088
1.3852,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0017,179.9087
1.3953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0008,179.9087
1.4053,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0008,179.9087
1.4155,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9087
1.4252,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0002,179.9086
1.4354,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0002,179.9086
1.4453,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0012,179.9086
1.4553,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0012,179.9085
1.4654,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0012,179.9085
1.4753,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0001,179.9085
1.4852,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0002,179.9085
1.4955,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0002,179.9085
1.5053,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0006,179.9084
1.5153,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0010,179.9084
1.5253,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0010,179.9084
1.5357,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0010,179.9084
1.5453,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9083
1.5555,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9083
1.5654,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0013,179.9083
1.5754,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9082
1.5854,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9082
1.5953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0009,179.9082
1.6052,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0010,179.9081
1.6157,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0010,179.9081
1.6254,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0017,179.9081
1.6352,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0015,179.9080
1.6454,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0015,179.9080
1.6560,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0007,179.9080
1.6653,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0015,179.9085
1.6755,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0015,179.9085
1.6854,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0006,179.9085
1.6953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0005,179.9084
1.7054,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0005,179.9084
1.7153,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0007,179.9084
1.7252,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0006,179.9083
1.7353,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0006,179.9083
1.7453,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0002,179.9083
1.7552,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0007,179.9082
1.7654,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0007,179.9082
1.7756,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0003,179.9082
1.7853,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9081
1.7953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9081
1.8054,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0009,179.9081
1.8166,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0003,179.9081
1.8253,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0003,179.9081
1.8353,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0007,179.9081
1.8452,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0006,179.9086
1.8556,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0006,179.9086
1.8653,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0014,179.9085
1.8753,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0021,179.9085
1.8856,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0021,179.9085
1.8960,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0014,179.9084
1.9055,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0009,179.9084
1.9156,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0009,179.9084
1.9256,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0019,179.9083
1.9355,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0016,179.9083
1.9456,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0016,179.9083
1.9557,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0014,179.9082
1.9655,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0022,179.9082
1.9753,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0022,179.9082
1.9854,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9082
1.9952,approaching,0.0000,0.0000,0.2019,0.0000,0.0000,0.0000,179.9999,0.0021,179.9081
2.0053,approaching,0.0000,0.2015,0.2046,0.0000,0.0000,0.0000,179.9999,0.0021,179.9081
2.0153,approaching,0.0000,0.2027,0.2065,0.0000,0.0000,0.0000,179.9995,0.0012,179.9081
2.0252,approaching,0.0000,0.2048,0.2087,0.0000,0.0000,0.0000,179.9998,0.0007,179.9081
2.0354,approaching,0.0000,0.2072,0.2107,0.0000,0.0000,0.0000,179.9998,0.0007,179.9081
2.0457,approaching,0.0000,0.2085,0.2121,0.0000,0.0000,0.0000,179.9996,0.0003,179.9080
2.0557,approaching,0.0000,0.2096,0.2134,0.0000,0.0000,0.0000,179.9994,-0.0002,179.9080
2.0654,approaching,0.0000,0.2118,0.2150,0.0000,0.0000,0.0000,179.9994,-0.0002,179.9080
2.0753,approaching,0.0000,0.2132,0.2166,0.0000,0.0000,0.0000,179.9999,0.0011,179.9082
2.0853,approaching,0.0000,0.2143,0.2181,0.0000,0.0000,0.0000,179.9996,0.0005,179.9088
2.0954,approaching,0.0000,0.2161,0.2195,0.0000,0.0000,0.0000,179.9996,0.0005,179.9088
2.1054,approaching,0.0000,0.2170,0.2204,0.0000,0.0000,0.0000,179.9994,0.0001,179.9087
2.1153,approaching,0.0000,0.2177,0.2214,0.0000,0.0000,0.0000,179.9995,0.0004,179.9087
2.1256,approaching,0.0000,0.2194,0.2226,0.0000,0.0000,0.0000,179.9995,0.0004,179.9087
2.1357,approaching,0.0000,0.2203,0.2234,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9086
2.1454,approaching,0.0000,0.2204,0.2239,0.0000,0.0000,0.0000,179.9993,0.0001,179.9086
2.1557,approaching,0.0000,0.2216,0.2248,0.0000,0.0000,0.0000,179.9993,0.0001,179.9086
2.1659,approaching,0.0000,0.2224,0.2253,0.0000,0.0000,0.0000,179.9999,0.0015,179.9086
2.1755,approaching,0.0000,0.2225,0.2258,0.0000,0.0000,0.0000,179.9999,0.0015,179.9086
2.1860,approaching,0.0000,0.2232,0.2262,0.0000,0.0000,0.0000,179.9999,0.0015,179.9086
2.1954,approaching,0.0000,0.2241,0.2267,0.0000,0.0000,0.0000,179.9997,0.0012,179.9085
2.2053,approaching,0.0000,0.2239,0.2268,0.0000,0.0000,0.0000,179.9994,0.0006,179.9085
2.2154,approaching,0.0000,0.2239,0.2267,0.0000,0.0000,0.0000,179.9994,0.0006,179.9085
2.2255,approaching,0.0000,0.2241,0.2266,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9084
2.2352,approaching,0.0000,0.2234,0.2260,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9084
2.2454,approaching,0.0000,0.2231,0.2257,0.0000,0.0000,0.0000,179.9991,-0.0000,179.9084
2.2553,approaching,0.0000,0.2232,0.2252,0.0000,0.0000,0.0000,179.9989,-0.0004,179.9089
2.2656,approaching,0.0000,0.2223,0.2244,0.0000,0.0000,0.0000,179.9993,0.0005,179.9088
2.2757,approaching,0.0000,0.2221,0.2241,0.0000,0.0000,0.0000,179.9993,0.0005,179.9088
2.2855,approaching,0.0000,0.2226,0.2240,0.0000,0.0000,0.0000,179.9994,0.0009,179.9088
2.2953,approaching,0.0000,0.2221,0.2236,0.0000,0.0000,0.0000,179.9988,-0.0003,179.9087
2.3054,approaching,0.0000,0.2221,0.2237,0.0000,0.0000,0.0000,179.9988,-0.0003,179.9087
2.3154,approaching,0.0000,0.2232,0.2241,0.0000,0.0000,0.0000,179.9988,-0.0003,179.9087
2.3252,approaching,0.0000,0.2235,0.2241,0.0000,0.0000,0.0000,179.9996,0.0003,179.9087
2.3354,approaching,0.0000,0.2233,0.2242,0.0000,0.0000,0.0000,179.9996,0.0003,179.9087
2.3454,approaching,0.0000,0.2240,0.2243,0.0000,0.0000,0.0000,179.9995,-0.0000,179.9086
2.3552,approaching,0.0000,0.2243,0.2244,0.0000,0.0000,0.0000,179.9997,0.0005,179.9086
2.3655,approaching,0.0000,0.2238,0.2242,0.0000,0.0000,0.0000,179.9997,0.0005,179.9086
2.3753,approaching,0.0000,0.2241,0.2241,0.0000,0.0000,0.0000,-179.9999,0.0016,179.9086
2.3852,approaching,0.0000,0.2245,0.2241,0.0000,0.0000,0.0000,179.9999,0.0011,179.9085
2.3953,approaching,0.0000,0.2241,0.2239,0.0000,0.0000,0.0000,179.9999,0.0011,179.9085
2.4056,approaching,0.0000,0.2244,0.2239,0.0000,0.0000,0.0000,-179.9994,0.0027,179.9085
2.4162,approaching,0.0000,0.2244,0.2237,0.0000,0.0000,0.0000,-179.9993,0.0030,179.9084
2.4254,approaching,0.0000,0.2233,0.2231,0.0000,0.0000,0.0000,-179.9993,0.0030,179.9084
2.4353,approaching,0.0000,0.2233,0.2229,0.0000,0.0000,0.0000,-179.9995,0.0027,179.9084
2.4453,approaching,0.0000,0.2240,0.2232,0.0000,0.0000,0.0000,180.0000,0.0017,179.9083
2.4554,approaching,0.0000,0.2239,0.2234,0.0000,0.0000,0.0000,180.0000,0.0017,179.9083
2.4654,approaching,0.0000,0.2241,0.2233,0.0000,0.0000,0.0000,179.9997,0.0009,179.9083
2.4752,approaching,0.0000,0.2246,0.2232,0.0000,0.0000,0.0000,179.9997,0.0011,179.9082
2.4855,approaching,0.0000,0.2243,0.2231,0.0000,0.0000,0.0000,179.9997,0.0011,179.9082
2.4954,approaching,0.0000,0.2244,0.2232,0.0000,0.0000,0.0000,-179.9999,0.0022,179.9082
2.5055,approaching,0.0000,0.2250,0.2230,0.0000,0.0000,0.0000,-179.9997,0.0026,179.9081
2.5156,approaching,0.0000,0.2248,0.2229,0.0000,0.0000,0.0000,-179.9997,0.0026,179.9081
2.5255,approaching,0.0000,0.2250,0.2229,0.0000,0.0000,0.0000,-179.9999,0.0021,179.9081
