t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
0.3077,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0016,179.9082
0.3175,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0016,179.9082
0.3272,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0016,179.9082
0.3373,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0004,179.9081
0.3474,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0004,179.9081
0.3572,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0005,179.9081
0.3680,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0007,179.9081
0.3774,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0007,179.9081
0.3873,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0011,179.9080
0.3979,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0004,179.9080
0.4072,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0004,179.9080
0.4173,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0004,179.9080
0.4278,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0007,179.9079
0.4374,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0007,179.9079
0.4473,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9079
0.4579,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0005,179.9078
0.4673,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0005,179.9078
0.4772,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9078
0.4875,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9078
0.4977,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0004,179.9078
0.5073,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0006,179.9083
0.5173,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9083
0.5272,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9083
0.5373,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0001,179.9082
0.5478,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0001,179.9082
0.5573,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0001,179.9082
0.5674,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0002,179.9081
0.5776,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0005,179.9087
0.5873,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0005,179.9087
0.5973,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0005,179.9087
0.6075,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9086
0.6179,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0003,179.9086
0.6271,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0004,179.9086
0.6378,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0013,179.9085
0.6476,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0013,179.9085
0.6571,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,0.0007,179.9085
0.6679,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0002,179.9085
0.6772,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0002,179.9085
0.6872,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0002,179.9084
0.6976,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0004,179.9084
0.7075,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0004,179.9084
0.7170,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0010,179.9084
0.7277,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9083
0.7376,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,0.0006,179.9083
0.7474,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0009,179.9088
0.7574,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0001,179.9088
0.7676,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0001,179.9088
0.7773,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0005,179.9088
0.7872,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9088
0.7975,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0011,179.9088
0.8072,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0004,179.9087
0.8176,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0003,179.9087
0.8272,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,0.0003,179.9087
0.8373,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,0.0001,179.9092
0.8476,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0007,179.9091
0.8574,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0007,179.9091
0.8671,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0004,179.9091
0.8773,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0006,179.9091
0.8875,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0006,179.9091
0.8970,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0001,179.9090
0.9075,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9090
0.9175,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9090
0.9274,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0011,179.9090
0.9371,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0004,179.9089
0.9475,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0004,179.9089
0.9572,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0000,179.9089
0.9674,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0000,179.9089
0.9771,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0000,179.9089
0.9871,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0006,179.9088
0.9965,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0005,179.9088
1.0064,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0005,179.9088
1.0166,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9088
1.0265,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9087
1.0368,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,0.0008,179.9087
1.0467,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0016,179.9087
1.0565,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,0.0013,179.9087
1.0666,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,0.0013,179.9087
1.0764,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9998,0.0016,179.9086
1.0864,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0010,179.9086
1.0968,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,0.0010,179.9086
1.1069,approaching,0.0000,-0.2088,-0.2083,0.0000,0.0000,0.0000,-179.9999,0.0014,179.9086
1.1164,approaching,0.0000,-0.2289,-0.2301,0.0000,0.0000,0.0000,-179.9998,0.0016,179.9085
1.1265,approaching,0.0000,-0.2514,-0.2542,0.0000,0.0000,0.0000,-179.9998,0.0016,179.9085
1.1366,approaching,0.0000,-0.2764,-0.2808,0.0000,0.0000,0.0000,-179.9995,0.0022,179.9085
1.1468,approaching,0.0000,-0.3037,-0.3099,0.0000,0.0000,0.0000,-179.9994,0.0024,179.9084
1.1565,approaching,0.0000,-0.3338,-0.3417,0.0000,0.0000,0.0000,-179.9994,0.0024,179.9084
1.1665,approaching,0.0000,-0.3625,-0.3719,0.0000,0.0000,0.0000,-179.9996,0.0022,179.9084
1.1764,approaching,0.0000,-0.3984,-0.4095,0.0000,0.0000,0.0000,-179.9997,0.0018,179.9084
1.1868,approaching,0.0000,-0.4368,-0.4497,0.0000,0.0000,0.0000,-179.9997,0.0018,179.9084
1.1965,approaching,0.0000,-0.4782,-0.4926,0.0000,0.0000,0.0000,-179.9999,0.0014,179.9083
1.2064,approaching,0.0000,-0.5225,-0.5386,0.0000,0.0000,0.0000,179.9998,0.0008,179.9083
1.2165,approaching,0.0000,-0.5700,-0.5880,0.0000,0.0000,0.0000,179.9998,0.0008,179.9083
1.2274,approaching,0.0000,-0.6204,-0.6402,0.0000,0.0000,0.0000,-179.9998,0.0016,179.9083
1.2366,searching,0.2091,-0.6738,-0.6956,0.0000,0.0000,-0.0019,-179.9998,0.0016,179.9083
1.2465,searching,0.2282,-0.7299,-0.7539,0.0000,0.0000,-0.0050,-179.9998,0.0016,179.9083
1.2566,searching,0.2462,-0.7832,-0.8092,0.0000,0.0000,-0.0092,-179.9999,0.0015,179.9082
1.2670,searching,0.2682,-0.8470,-0.8750,0.0000,0.0000,-0.0147,179.9998,0.0009,179.9082
1.2767,searching,0.2919,-0.9137,-0.9440,0.0000,0.0000,-0.0216,179.9998,0.0009,179.9082
1.2865,searching,0.3170,-0.9835,-1.0161,0.0000,0.0000,-0.0299,179.9997,0.0007,179.9082
1.2964,searching,0.3409,-1.0497,-1.0845,0.0000,0.0000,-0.0396,179.9998,0.0009,179.9081
1.3069,searching,0.3682,-1.1242,-1.1619,0.0000,0.0000,-0.0508,179.9998,0.0009,179.9081
1.3167,searching,0.3967,-1.2007,-1.2414,0.0000,0.0000,-0.0636,179.9999,0.0010,179.9081
1.3265,searching,0.4260,-1.2789,-1.3230,0.0000,0.0000,-0.0781,179.9998,0.0009,179.9086
1.3366,searching,0.4563,-1.3593,-1.4067,0.0000,0.0000,-0.0942,179.9998,0.0009,179.9086
1.3475,searching,0.4851,-1.4355,-1.4863,0.0000,0.0000,-0.1120,179.9997,0.0006,179.9086
1.3565,searching,0.5178,-1.5206,-1.5754,0.0000,0.0000,-0.1315,180.0000,0.0013,179.9082
1.3666,searching,0.5490,-1.6014,-1.6600,0.0000,0.0000,-0.1527,180.0000,0.0013,179.9082
1.3766,searching,0.5811,-1.6843,-1.7471,0.0000,0.0000,-0.1756,-179.9998,0.0017,179.9092
1.3870,searching,0.6171,-1.7753,-1.8430,0.0000,0.0000,-0.2005,-179.9996,0.0021,179.9092
1.3966,searching,0.6514,-1.8617,-1.9341,0.0000,0.0000,-0.2271,-179.9996,0.0021,179.9092
1.4066,searching,0.6867,-1.9500,-2.0271,0.0000,0.0000,-0.2557,-179.9996,0.0023,179.9088
1.4164,searching,0.7231,-2.0402,-2.1220,0.0000,0.0000,-0.2857,-179.9994,0.0027,179.9094
1.4267,searching,0.7631,-2.1374,-2.2248,0.0000,0.0000,-0.3157,-179.9994,0.0027,179.9094
1.4366,searching,0.8039,-2.2352,-2.3286,0.0000,0.0000,-0.3457,-179.9993,0.0029,179.9094
1.4465,searching,0.8453,-2.3339,-2.4336,0.0000,0.0000,-0.3757,-179.9992,0.0032,179.9094
1.4571,searching,0.8874,-2.4336,-2.5400,0.0000,0.0000,-0.4057,-179.9992,0.0032,179.9094
1.4666,searching,0.9306,-2.5344,-2.6476,0.0000,0.0000,-0.4357,-179.9990,0.0036,179.9094
1.4765,searching,0.9747,-2.6363,-2.7564,0.0000,0.0000,-0.4657,-179.9987,0.0042,179.9094
1.4866,searching,1.0165,-2.7330,-2.8598,0.0000,0.0000,-0.4957,-179.9987,0.0042,179.9094
1.4966,searching,1.0590,-2.8311,-2.9646,0.0000,0.0000,-0.5257,-179.9984,0.0050,179.9095
1.5066,searching,1.1053,-2.9354,-3.0765,0.0000,0.0000,-0.5557,-179.9983,0.0052,179.9099
1.5166,searching,1.1519,-3.0397,-3.1885,0.0000,0.0000,-0.5857,-179.9983,0.0052,179.9099
1.5267,searching,1.1962,-3.1388,-3.2950,0.0000,0.0000,-0.6157,-179.9983,0.0052,179.9099
1.5365,searching,1.2411,-3.2385,-3.4021,0.0000,0.0000,-0.6457,-179.9983,0.0052,179.9099
1.5472,searching,1.2887,-3.3434,-3.5151,0.0000,0.0000,-0.6757,-179.9983,0.0052,179.9099
1.5567,searching,1.3339,-3.4431,-3.6225,0.0000,0.0000,-0.7057,-179.9985,0.0046,179.9097
1.5665,searching,1.3788,-3.5421,-3.7290,0.0000,0.0000,-0.7357,-179.9982,0.0054,179.9097
1.5765,searching,1.4254,-3.6432,-3.8384,0.0000,0.0000,-0.7657,-179.9982,0.0054,179.9097
1.5870,searching,1.4713,-3.7424,-3.9457,0.0000,0.0000,-0.7957,-179.9985,0.0047,179.9095
1.5965,searching,1.5165,-3.8396,-4.0508,0.0000,0.0000,-0.8257,-179.9990,0.0035,179.9099
1.6066,searching,1.5609,-3.9349,-4.1537,0.0000,0.0000,-0.8557,-179.9990,0.0035,179.9099
1.6166,searching,1.6031,-4.0254,-4.2515,0.0000,0.0000,-0.8857,-179.9996,0.0020,179.9097
1.6268,searching,1.6444,-4.1139,-4.3473,0.0000,0.0000,-0.9157,-179.9996,0.0022,179.9090
1.6366,searching,1.6852,-4.2013,-4.4422,0.0000,0.0000,-0.9457,-179.9996,0.0022,179.9090
1.6466,searching,1.7240,-4.2844,-4.5324,0.0000,0.0000,-0.9757,-179.9996,0.0022,179.9097
1.6565,searching,1.7611,-4.3636,-4.6187,0.0000,0.0000,-1.0057,-179.9994,0.0026,179.9095
1.6668,searching,1.7966,-4.4392,-4.7015,0.0000,0.0000,-1.0357,-179.9994,0.0026,179.9095
1.6765,searching,1.8304,-4.5111,-4.7801,0.0000,0.0000,-1.0657,-179.9996,0.0022,179.9094
1.6864,searching,1.8625,-4.5790,-4.8545,0.0000,0.0000,-1.0957,-179.9998,0.0016,179.9092
1.6966,searching,1.8928,-4.6430,-4.9246,0.0000,0.0000,-1.1257,-179.9998,0.0016,179.9092
1.7067,searching,1.9204,-4.6997,-4.9874,0.0000,0.0000,-1.1557,-179.9999,0.0015,179.9090
1.7165,searching,1.9467,-4.7536,-5.0469,0.0000,0.0000,-1.1857,-179.9996,0.0021,179.9088
1.7265,searching,1.9708,-4.8030,-5.1015,0.0000,0.0000,-1.2157,-179.9996,0.0021,179.9088
1.7365,searching,1.9926,-4.8475,-5.1507,0.0000,0.0000,-1.2457,-179.9998,0.0017,179.9087
1.7465,searching,2.0109,-4.8841,-5.1915,0.0000,0.0000,-1.2757,-179.9999,0.0014,179.9088
1.7566,searching,2.0283,-4.9190,-5.2303,0.0000,0.0000,-1.3057,-179.9999,0.0014,179.9088
1.7666,searching,2.0427,-4.9480,-5.2629,0.0000,0.0000,-1.3357,179.9998,0.0007,179.9092
1.7767,searching,2.0545,-4.9707,-5.2893,0.0000,0.0000,-1.3657,179.9998,0.0006,179.9090
1.7868,searching,2.0631,-4.9874,-5.3094,0.0000,0.0000,-1.3957,179.9998,0.0006,179.9090
1.7966,searching,2.0685,-4.9978,-5.3230,0.0000,0.0000,-1.4257,179.9996,0.0002,179.9086
1.8068,searching,2.0678,-4.9955,-5.3232,0.0000,0.0000,-1.4557,179.9998,0.0007,179.9085
1.8169,searching,2.0672,-4.9933,-5.3235,0.0000,0.0000,-1.4857,179.9998,0.0007,179.9085
1.8276,searching,2.0630,-4.9845,-5.3168,0.0000,0.0000,-1.5157,179.9993,-0.0003,179.9086
1.8364,searching,2.0553,-4.9685,-5.3026,0.0000,0.0000,-1.5457,179.9995,-0.0000,179.9085
1.8467,searching,2.0443,-4.9454,-5.2811,0.0000,0.0000,-1.5757,179.9995,-0.0000,179.9085
1.8566,searching,2.0299,-4.9155,-5.2527,0.0000,0.0000,-1.6057,179.9996,0.0003,179.9086
1.8670,searching,2.0122,-4.8787,-5.2175,0.0000,0.0000,-1.6357,179.9993,-0.0003,179.9088
1.8769,searching,1.9916,-4.8352,-5.1755,0.0000,0.0000,-1.6657,179.9993,-0.0003,179.9088
1.8867,searching,1.9680,-4.7859,-5.1276,0.0000,0.0000,-1.6957,179.9995,-0.0000,179.9088
1.8967,searching,1.9418,-4.7310,-5.0741,0.0000,0.0000,-1.7257,179.9995,-0.0000,179.9088
1.9070,searching,1.9133,-4.6710,-5.0152,0.0000,0.0000,-1.7557,179.9995,-0.0000,179.9088
1.9169,searching,1.8824,-4.6062,-4.9511,0.0000,0.0000,-1.7857,179.9997,0.0004,179.9086
1.9268,searching,1.8494,-4.5366,-4.8816,0.0000,0.0000,-1.8157,179.9996,0.0003,179.9088
1.9368,searching,1.8146,-4.4624,-4.8070,0.0000,0.0000,-1.8457,179.9996,0.0003,179.9088
1.9471,searching,1.7780,-4.3842,-4.7279,0.0000,0.0000,-1.8757,179.9996,0.0003,179.9086
1.9568,searching,1.7400,-4.3025,-4.6446,0.0000,0.0000,-1.9057,179.9994,-0.0002,179.9083
1.9671,searching,1.7009,-4.2171,-4.5576,0.0000,0.0000,-1.9357,179.9994,-0.0002,179.9083
1.9768,searching,1.6606,-4.1290,-4.4676,0.0000,0.0000,-1.9657,179.9995,-0.0002,179.9086
1.9869,searching,1.6190,-4.0380,-4.3744,0.0000,0.0000,-1.9957,179.9997,0.0004,179.9092
1.9970,searching,1.5765,-3.9438,-4.2780,0.0000,0.0000,-2.0257,179.9997,0.0004,179.9092
2.0069,searching,1.5330,-3.8473,-4.1791,0.0000,0.0000,-2.0557,180.0000,0.0011,179.9088
2.0167,searching,1.4885,-3.7489,-4.0780,0.0000,0.0000,-2.0857,-179.9996,0.0019,179.9090
2.0273,searching,1.4434,-3.6483,-3.9746,0.0000,0.0000,-2.1157,-179.9996,0.0019,179.9090
2.0369,searching,1.3979,-3.5460,-3.8692,0.0000,0.0000,-2.1457,180.0000,0.0010,179.9088
2.0465,searching,1.3519,-3.4425,-3.7625,0.0000,0.0000,-2.1757,180.0000,0.0010,179.9086
2.0570,searching,1.3057,-3.3378,-3.6543,0.0000,0.0000,-2.2057,180.0000,0.0010,179.9086
2.0670,searching,1.2597,-3.2324,-3.5451,0.0000,0.0000,-2.2357,-179.9999,0.0012,179.9086
2.0765,searching,1.2137,-3.1267,-3.4352,0.0000,0.0000,-2.2657,180.0000,0.0011,179.9088
2.0866,searching,1.1681,-3.0209,-3.3250,0.0000,0.0000,-2.2957,180.0000,0.0011,179.9088
2.0970,searching,1.1232,-2.9152,-3.2147,0.0000,0.0000,-2.3257,179.9999,0.0007,179.9086
2.1078,searching,1.0789,-2.8102,-3.1050,0.0000,0.0000,-2.3557,179.9999,0.0007,179.9086
2.1169,searching,1.0354,-2.7062,-2.9962,0.0000,0.0000,-2.3857,179.9999,0.0007,179.9086
2.1269,searching,0.9931,-2.6035,-2.8886,0.0000,0.0000,-2.4157,179.9999,0.0007,179.9086
2.1368,searching,0.9521,-2.5032,-2.7830,0.0000,0.0000,-2.4457,179.9999,0.0007,179.9084
2.1474,searching,0.9120,-2.4051,-2.6793,0.0000,0.0000,-2.4757,179.9999,0.0007,179.9084
2.1565,searching,0.8733,-2.3090,-2.5774,0.0000,0.0000,-2.5057,-179.9998,0.0015,179.9086
2.1667,searching,0.8360,-2.2156,-2.4778,0.0000,0.0000,-2.5357,-179.9995,0.0021,179.9084
2.1765,searching,0.7995,-2.1246,-2.3803,0.0000,0.0000,-2.5657,-179.9995,0.0021,179.9084
2.1868,searching,0.7645,-2.0360,-2.2852,0.0000,0.0000,-2.5957,-179.9992,0.0028,179.9086
2.1964,searching,0.7308,-1.9499,-2.1923,0.0000,0.0000,-2.6257,-179.9994,0.0023,179.9084
2.2065,searching,0.6979,-1.8665,-2.1019,0.0000,0.0000,-2.6557,-179.9994,0.0023,179.9084
2.2165,searching,0.6663,-1.7855,-2.0143,0.0000,0.0000,-2.6840,-179.9994,0.0024,179.9086
2.2267,searching,0.6359,-1.7073,-1.9295,0.0000,0.0000,-2.7106,-179.9993,0.0024,179.9088
2.2365,searching,0.6065,-1.6320,-1.8477,0.0000,0.0000,-2.7355,-179.9993,0.0024,179.9088
2.2465,searching,0.5785,-1.5594,-1.7688,0.0000,0.0000,-2.7589,-179.9996,0.0020,179.9090
2.2564,searching,0.5520,-1.4900,-1.6931,0.0000,0.0000,-2.7808,-179.9995,0.0021,179.9088
2.2668,searching,0.5264,-1.4235,-1.6201,0.0000,0.0000,-2.8012,-179.9995,0.0021,179.9088
2.2765,searching,0.5020,-1.3594,-1.5494,0.0000,0.0000,-2.8201,-179.9997,0.0017,179.9086
2.2865,searching,0.4792,-1.2980,-1.4814,0.0000,0.0000,-2.8378,-179.9998,0.0015,179.9084
2.2964,searching,0.4573,-1.2397,-1.4164,0.0000,0.0000,-2.8541,-179.9998,0.0015,179.9084
2.3067,searching,0.4365,-1.1837,-1.3540,0.0000,0.0000,-2.8692,-179.9996,0.0018,179.9083
2.3165,searching,0.4173,-1.1300,-1.2939,0.0000,0.0000,-2.8831,-179.9996,0.0018,179.9086
2.3265,searching,0.3989,-1.0792,-1.2367,0.0000,0.0000,-2.8958,-179.9996,0.0018,179.9086
2.3366,searching,0.3813,-1.0305,-1.1817,0.0000,0.0000,-2.9074,-179.9997,0.0016,179.9085
2.3470,searching,0.3647,-0.9836,-1.1287,0.0000,0.0000,-2.9180,-179.9998,0.0014,179.9088
2.3565,searching,0.3489,-0.9389,-1.0781,0.0000,0.0000,-2.9276,-179.9998,0.0014,179.9088
2.3666,searching,0.3336,-0.8963,-1.0297,0.0000,0.0000,-2.9362,-179.9997,0.0016,179.9087
2.3765,searching,0.3190,-0.8554,-0.9835,0.0000,0.0000,-2.9438,-179.9995,0.0021,179.9087
2.3867,searching,0.3050,-0.8164,-0.9392,0.0000,0.0000,-2.9506,-179.9995,0.0021,179.9087
2.3965,searching,0.2913,-0.7791,-0.8968,0.0000,0.0000,-2.9565,-179.9995,0.0021,179.9085
2.4066,searching,0.2782,-0.7434,-0.8564,0.0000,0.0000,-2.9617,-179.9998,0.0013,179.9085
2.4165,searching,0.2657,-0.7092,-0.8176,0.0000,0.0000,-2.9660,-179.9998,0.0013,179.9085
2.4266,searching,0.2532,-0.6766,-0.7805,0.0000,0.0000,-2.9696,-179.9998,0.0013,179.9085
2.4365,searching,0.2413,-0.6450,-0.7448,0.0000,0.0000,-2.9725,-179.9999,0.0010,179.9083
2.4466,searching,0.2301,-0.6146,-0.7105,0.0000,0.0000,-2.9747,-179.9999,0.0010,179.9083
2.4565,searching,0.2191,-0.5856,-0.6777,0.0000,0.0000,-2.9763,179.9998,0.0004,179.9090
2.4671,searching,0.2084,-0.5577,-0.6463,0.0000,0.0000,-2.9772,179.9998,0.0003,179.9085
